name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York State,2022-01-01T00:00:00,39.9,36.4,37.2,90.08,0,0,,0.05,0.79,,4.9,110,1007.1,100,7.6,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T01:00:00,41.9,38.3,38,86.1,0,0,,0.05,0.84,,5.5,135,1005.7,100,9.3,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T02:00:00,42.8,40,38.8,85.86,0,0,,0.05,0.89,,4.7,101,1005.4,100,9.4,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T03:00:00,44.6,43.1,40.7,86.06,0.01,100,rain,0.05,0.94,,3.5,147,1005.1,100,9.5,,,,,"Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T04:00:00,45.7,44.7,41.9,86.44,0,0,,0.05,0.98,,3.1,192,1004.6,100,9.5,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T05:00:00,47.4,45.7,44.4,89.49,0,0,,0.05,1.03,,4.2,156,1004.7,100,9.5,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T06:00:00,50.2,50.2,45.5,83.54,0,0,,0.05,1.08,,8.2,228,1004.5,100,9.4,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T07:00:00,47.9,44.4,44.2,86.94,0,0,,0.05,1.13,,7.6,233,1005.1,95.7,9.4,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T08:00:00,46.2,41.5,43.4,89.83,0,0,,0.05,1.18,,9.7,228,1005.7,99,9.4,5,0,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T09:00:00,46.6,42.7,43.6,89.15,0,0,,0,0.48,,7.9,262,1007.1,100,6.6,9,0,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T10:00:00,44.6,41.2,41.9,90.06,0,0,,0.05,0.53,,6.1,283,1007.3,100,6.2,21,0.1,0,,Overcast,snow,"72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T11:00:00,42.8,37.5,39.8,88.83,0,0,,0.05,0.59,,9.2,333,1006.9,100,1.2,47,0.2,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T12:00:00,41.9,36.7,38.8,88.78,0,0,,0.05,0.64,,8.3,333,1007.2,100,1.1,36,0.1,0,,Overcast,snow,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T13:00:00,40.8,35.5,39.5,95.11,0,0,,0.05,0.69,,8.2,9,1005.9,100,0.8,36,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T14:00:00,39.7,32.2,37,90.03,0,0,,0.05,0.75,,12.7,360,1007.1,100,2.6,21,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T15:00:00,39,32.7,35.8,88.34,0,0,,0.05,0.8,,9.3,17,1007.2,100,8.4,13,0,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T16:00:00,38.9,33.7,35.8,88.55,0,0,,0.05,0.86,,7.2,10,1007.4,100,4.1,9,0,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-01T17:00:00,38.1,32.2,35.8,91.35,0.011,100,rain,0.05,0.91,,8,352,1007.7,100,6.2,5,0,0,,"Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF"
New York State,2022-01-01T18:00:00,37.9,32.5,34.9,88.8,0.03,100,rain,0.05,0.96,,7.1,1,1007.6,100,4.9,,,,,"Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T19:00:00,37,31.4,34.9,91.95,0.042,100,rain,0.05,1.02,,7.1,352,1007.9,100,6.1,,,,,"Rain, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-01T20:00:00,36.8,30.2,33.8,88.97,0.052,100,rain,0.05,1.07,,9,19,1007.6,100,5.8,,,,,"Rain, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-01T21:00:00,34.9,27.8,33,92.57,0.037,100,"rain,snow",0.05,1.12,,9.2,20,1007.1,100,6.4,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T22:00:00,34,26.2,31.9,91.79,0.036,100,"rain,snow",0.05,1.18,,10.2,2,1006.9,100,1.9,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-01T23:00:00,34,27.3,31.9,91.68,0.048,100,"rain,snow",0.05,1.23,,8,30,1007,100,3,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-02T00:00:00,34,26.5,31.9,91.77,0.012,100,"rain,snow",0.05,1.29,19.5,9.4,21,1007.5,100,3,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T01:00:00,33,23.3,29.9,88.1,0.031,100,"rain,snow",0.05,1.34,23,13.8,22,1007.3,100,1.3,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T02:00:00,30.8,20.9,28.2,89.77,0.011,100,"rain,snow",0.05,1.39,20.8,12.8,30,1007.5,100,3,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T03:00:00,30.8,22.5,28.1,89.64,0.029,100,"rain,snow",0.05,1.45,,9.5,39,1007.3,100,1.8,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-02T04:00:00,30.8,21.5,28,89.27,0.014,100,"rain,snow",0.05,1.5,,11.5,39,1006.5,100,3,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-02T05:00:00,30.7,23.6,28.8,92.64,0.015,100,"rain,snow",0.05,1.55,,7.4,20,1007.4,100,2.6,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T06:00:00,29.8,21.2,27.9,92.53,0.019,100,"rain,snow",0.05,1.61,,9.7,10,1007.2,100,2.4,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-02T07:00:00,29.7,22.3,27.7,92.26,0.017,100,"rain,snow",0.05,1.66,,7.6,1,1008.1,100,2.4,,,,,"Snow, Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T08:00:00,26.9,15.4,23.9,88.58,0.028,100,snow,0.05,1.72,21,14.1,1,1009.4,100,0.7,7,0,0,,"Snow, Overcast",snow,"71752099999,72528014733,KIAG,72528704724,F7363,KBUF"
New York State,2022-01-02T09:00:00,26,16.2,23.4,89.79,0.005,100,snow,0,1.32,,10.1,356,1010.2,100,1,9,0,0,,"Snow, Overcast",snow,"72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T10:00:00,25,15,21.7,87.01,0.007,100,snow,0.01,1.33,,10.1,360,1011.4,100,2,22,0.1,0,,"Snow, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T11:00:00,25.9,16.6,21.6,83.6,0,0,,0.01,1.34,,9.3,342,1011.8,100,8.2,37,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T12:00:00,25.9,16,20.8,80.89,0,0,,0.01,1.36,21.9,10.4,342,1012.3,100,8.8,30,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T13:00:00,25,14.3,20.8,83.89,0,0,,0.01,1.37,,11.3,342,1013.5,100,8.1,16,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T14:00:00,25,13.7,20.8,83.66,0,0,,0.01,1.38,,12.7,350,1014.3,100,8.2,15,0.1,0,,Overcast,snow,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T15:00:00,24.9,13.1,19.8,80.44,0,0,,0.01,1.39,,13.7,350,1014.8,100,4.7,13,0,0,,Overcast,snow,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T16:00:00,24.1,12.5,17.7,76.25,0,0,,0.01,1.41,,12.8,331,1017.1,100,8.8,11,0,0,,Overcast,snow,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T17:00:00,24.1,15.2,15.8,70.2,0,0,,0.01,1.42,,8.1,322,1018.1,89.9,8.8,5,0,0,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-02T18:00:00,24,14.5,12.8,61.89,0,0,,0.01,1.43,,8.8,313,1019.3,89.9,9.9,,,,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T19:00:00,22,12.5,11.6,63.62,0,0,,0.01,1.44,,8.2,329,1020.6,100,9.9,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T20:00:00,21,11.9,12.7,69.99,0,0,,0.01,1.46,,7.4,332,1021.2,89.9,9.9,,,,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T21:00:00,21.8,12.3,12.9,68.07,0,0,,0.01,1.47,,8.2,330,1021.9,89.9,9.9,,,,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T22:00:00,21.7,10.2,13.9,71.36,0,0,,0.01,1.48,,11.3,339,1022.2,100,8.7,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-02T23:00:00,20.7,11.9,13.8,74.33,0,0,,0.01,1.49,,7,338,1022.7,100,3.6,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T00:00:00,19.8,8.7,14.9,80.93,0,0,,0.01,1.51,,9.8,350,1022.9,100,3.2,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T01:00:00,19.6,8.5,13.6,77.29,0,0,,0.01,1.52,,9.7,351,1023.4,100,8.8,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T02:00:00,18.7,14.1,12.6,76.73,0,0,,0.01,1.53,,3.1,6,1024.6,100,6.6,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T03:00:00,16.9,11.4,10.8,76.57,0,0,,0.01,1.54,,3.5,350,1025.5,99,8.8,,,,,Overcast,snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-03T04:00:00,15.1,4.4,9.9,79.69,0,0,,0.01,1.56,,7.8,331,1026,95.6,8.8,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T05:00:00,15.2,4.3,9.9,79.41,0,0,,0.01,1.57,,8.1,350,1025.9,2.4,9.9,,,,,Clear,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T06:00:00,15.1,2,7.1,69.97,0,0,,0.01,1.58,,11.3,1,1025.3,24.9,9.9,,,,,Partially cloudy,snow,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-01-03T07:00:00,12.1,3.8,6.1,76.39,0,0,,0.01,1.6,,4.9,28,1026.3,24.9,9.9,,,,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T08:00:00,11.1,2.9,6.1,79.86,0,0,,0.01,1.61,,4.7,37,1025.7,28.2,9.9,5,0,0,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T09:00:00,13,13,8.7,82.66,0,0,,0,1.59,,0.6,12,1027.6,25.8,9.9,24,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T10:00:00,16,8.7,8.8,72.58,0,0,,0,1.58,,4.7,55,1028.1,25.8,9.9,54,0.2,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T11:00:00,17.9,8.7,8.9,67.53,0,0,,0,1.56,,6.7,38,1027.8,46.3,9.9,78,0.3,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T12:00:00,18.2,10.2,8.2,64.36,0,0,,0,1.55,,5.6,69,1027.1,46.3,9.9,156,0.6,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T13:00:00,18.2,10.1,8.9,66.62,0,0,,0,1.53,,5.7,57,1026.7,46.3,9.9,340,1.2,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T14:00:00,19.5,19.5,8.6,61.98,0,0,,0,1.52,,0.7,1,1025.5,47.7,9.8,501,1.8,5,,Partially cloudy,partly-cloudy-day,"71752099999,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T15:00:00,20.8,20.8,9,59.6,0,0,,0,1.5,,0.1,357,1026.8,25.8,9.9,275,1,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T16:00:00,20,15.1,8.9,61.63,0,0,,0,1.49,,3.4,192,1027.2,25.8,9.9,75,0.3,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T17:00:00,19.1,12.8,7.2,59.28,0,0,,0,1.47,,4.2,210,1027,25.8,9.9,19,0.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-03T18:00:00,17,8,8.9,70.05,0,0,,0,1.46,,6.4,197,1027.1,1.2,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T19:00:00,16.8,8.6,8.9,70.42,0.001,100,snow,0,1.44,,5.6,201,1027.6,24.6,9.9,,,,,"Snow, Partially cloudy",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T20:00:00,15.9,7.6,8.8,73.16,0,0,,0,1.43,,5.5,198,1028,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T21:00:00,15.1,7,9,76.41,0,0,,0,1.41,,5.2,201,1028.1,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T22:00:00,16.5,7.5,9.9,74.7,0,0,,0,1.4,,6.2,157,1027.6,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-03T23:00:00,18.4,8.7,11.6,74.41,0,0,,0,1.38,,7.5,157,1027.4,87.8,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T00:00:00,20.2,11.3,12.4,71.47,0,0,,0,1.37,,6.9,173,1026.9,88.8,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T01:00:00,22,12,14.4,72.22,0,0,,0,1.35,,9,184,1026.1,98.8,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T02:00:00,23.9,16,16.2,71.95,0,0,,0,1.34,,6.8,205,1025.7,99,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T03:00:00,25.9,14.5,17.9,71.34,0,0,,0,1.32,,13.1,223,1025.4,93.7,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T04:00:00,26.8,16.1,20,74.99,0,0,,0,1.31,,12.3,214,1024.9,91.3,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T05:00:00,27.9,16.7,20.7,74.16,0,0,,0,1.29,,14,204,1024.6,91.3,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T06:00:00,27.6,18.7,20.6,74.59,0,0,,0,1.28,,9.3,219,1025.1,93.7,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T07:00:00,27.6,16.8,20.7,74.89,0,0,,0,1.26,,13,215,1025.4,91.3,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T08:00:00,27.7,17.3,20.8,74.8,0,0,,0,1.25,,12.2,219,1025.5,91.3,8.8,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T09:00:00,27.7,16.1,20.6,74.23,0,0,,0.22,1.46,23,15.2,218,1025.6,93.7,9.9,30,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T10:00:00,28.2,16,21,73.94,0,0,,0,1.46,25.3,17,221,1025.8,100,9.9,77,0.3,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T11:00:00,29.4,18,21.5,71.93,0,0,,0,1.46,,15.8,212,1025.4,100,9.8,111,0.4,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T12:00:00,30.3,18.6,22.3,71.73,0,0,,0,1.46,27.6,17.5,212,1024.3,90,9.9,255,0.9,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T13:00:00,32.1,21.6,22.3,66.78,0,0,,0,1.46,24.1,15.3,220,1023,54.3,9.9,407,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T14:00:00,33.3,22.8,21.4,61.45,0,0,,0,1.46,25.9,16.1,219,1021.8,49.4,9.9,366,1.3,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T15:00:00,34.2,25.6,21.2,58.78,0,0,,0,1.46,27.4,11.8,193,1020.7,80.1,9.9,259,0.9,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T16:00:00,33.4,26.2,21,60.03,0,0,,0,1.46,,8.5,209,1020.7,80.1,9.9,47,0.2,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T17:00:00,33,27.6,20.2,58.96,0,0,,0,1.46,,5.8,170,1019.6,80.1,9.9,16,0.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-04T18:00:00,32.2,25.9,20.3,61.03,0,0,,0,1.46,,6.8,179,1019.1,80.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T19:00:00,34.1,28.7,21.1,58.76,0,0,,0,1.46,,6,153,1018,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T20:00:00,34,28.7,21,58.77,0,0,,0,1.46,,5.8,151,1017.2,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T21:00:00,33.2,28.7,20.2,58.33,0,0,,0,1.46,,4.8,128,1016.1,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T22:00:00,32.7,26.6,20,59.19,0,0,,0,1.46,,6.6,161,1014.7,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-04T23:00:00,34.8,29.5,20.2,54.82,0,0,,0,1.46,,6,169,1013.6,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T00:00:00,34.2,27.4,20.3,56.38,0,0,,0,1.46,,8.2,180,1012.1,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T01:00:00,36,30,21.2,54.56,0,0,,0,1.46,,7.4,189,1011.1,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T02:00:00,34.5,28.2,20.4,56.04,0,0,,0,1.46,,7.4,180,1010.2,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T03:00:00,36.1,30.2,21.2,54.26,0,0,,0,1.46,,7.4,162,1008.6,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T04:00:00,38.8,32,22,50.56,0,0,,0,1.46,,10.3,189,1007,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T05:00:00,38.9,30.5,23.2,52.96,0,0,,0,1.46,22.2,14.7,190,1005.9,90.1,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T06:00:00,39.8,29.5,22,48.63,0,0,,0,1.46,25.4,23.3,191,1004.7,41.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T07:00:00,39,29.6,22.1,50.42,0,0,,0,1.46,30.9,18,190,1004,97.8,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T08:00:00,39,29.4,23.2,52.85,0,0,,0,1.46,31.7,19.1,199,1003.6,89.9,9.9,7,0,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T09:00:00,39.8,30.2,24.4,53.68,0,0,,0.05,1.52,31.5,20.3,200,1003,100,9.9,24,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T10:00:00,39.9,30.8,25.4,55.74,0,0,,0.05,1.57,32.8,18.2,201,1002.8,95.9,9.9,51,0.2,1,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T11:00:00,41,31.6,26.4,55.74,0,0,,0.05,1.62,31.9,20.6,210,1002.5,100,9.9,56,0.2,1,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T12:00:00,41,31.4,27.2,57.66,0,0,,0.05,1.67,27.9,21.5,210,1001.4,100,9.9,64,0.2,1,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T13:00:00,42,33.6,29.1,59.93,0,0,,0.05,1.73,31.2,18.2,211,1000.4,100,9.9,92,0.3,1,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T14:00:00,40.9,30.8,30.9,67.42,0,0,,0.05,1.78,35.7,23.8,219,1000,100,9.9,35,0.1,0,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T15:00:00,40.9,33,31,67.33,0.005,100,rain,0.05,1.83,27.3,15.2,203,999.5,100,9.9,18,0.1,0,,"Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T16:00:00,41.9,33.3,33.1,70.8,0.006,100,rain,0.05,1.88,30.6,18.6,238,999.7,90,9.9,29,0.1,0,,"Rain, Partially cloudy",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T17:00:00,38.6,27,31.6,75.6,0.01,100,rain,0.05,1.94,40.7,27.8,241,1000.4,99.9,9.8,8,0,0,,"Rain, Overcast",snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-01-05T18:00:00,35.9,23.6,25.9,66.82,0,0,,0.05,1.99,46.6,26.2,240,1001.9,99,9.9,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T19:00:00,35.8,22.8,24.9,64.1,0,0,,0.05,2.04,43.2,30,250,1002.6,85.7,9.9,,,,,Partially cloudy,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T20:00:00,34.9,22.5,23.9,63.85,0,0,,0.05,2.09,39.5,25.1,250,1003.4,100,9.9,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T21:00:00,33.8,21.6,22.8,63.72,0,0,,0.05,2.15,43.5,22.9,251,1003.9,100,9.9,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-01-05T22:00:00,32.9,19,21.7,63.26,0,0,,0.05,2.2,40,28.6,252,1004.3,100,8.7,,,,,Overcast,snow,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
