Datetime,Day,Month,Hour,Year,Dual Fuel_Gen_MW,Hydro_Gen_MW,Natural Gas_Gen_MW,Nuclear_Gen_MW,Other Fossil Fuels_Gen_MW,Solar_Gen_MW,Wind_Gen_MW
2021-01-01 00:00:00,1,1,0,2021,41056.0,41107.0,22286.0,57182.0,26.0,3389.0,756.0
2021-01-01 01:00:00,1,1,1,2021,35983.0,33858.0,19245.0,52781.0,24.0,3128.0,881.0
2021-01-01 02:00:00,1,1,2,2021,30889.0,35901.0,17772.0,52784.0,24.0,3124.0,321.0
2021-01-01 03:00:00,1,1,3,2021,31933.0,35001.0,17963.0,52784.0,24.0,3123.0,372.0
2021-01-01 04:00:00,1,1,4,2021,32922.0,35943.0,18005.0,52784.0,24.0,3118.0,670.0
2021-01-01 05:00:00,1,1,5,2021,34972.0,36201.0,19426.0,52797.0,24.0,3121.0,1319.0
2021-01-01 06:00:00,1,1,6,2021,36663.0,37026.0,19212.0,52782.0,24.0,3127.0,3288.0
2021-01-01 07:00:00,1,1,7,2021,38077.0,40445.0,19985.0,52789.0,24.0,3091.0,4441.0
2021-01-01 08:00:00,1,1,8,2021,37964.0,43384.0,24969.0,52787.0,24.0,3151.0,3997.0
2021-01-01 09:00:00,1,1,9,2021,38571.0,45239.0,26162.0,52762.0,24.0,3194.0,3263.0
2021-01-01 10:00:00,1,1,10,2021,45136.0,53071.0,32462.0,61556.0,28.0,3864.0,4027.0
2021-01-01 11:00:00,1,1,11,2021,48315.0,53277.0,36656.0,61560.0,28.0,3817.0,3726.0
2021-01-01 12:00:00,1,1,12,2021,40746.0,44715.0,31437.0,52764.0,24.0,3200.0,2804.0
2021-01-01 13:00:00,1,1,13,2021,40951.0,45139.0,34166.0,52772.0,24.0,3185.0,2431.0
2021-01-01 14:00:00,1,1,14,2021,41081.0,44418.0,36049.0,52773.0,24.0,3173.0,3657.0
2021-01-01 15:00:00,1,1,15,2021,49806.0,50837.0,44888.0,61574.0,28.0,3626.0,5065.0
2021-01-01 16:00:00,1,1,16,2021,46220.0,45139.0,41090.0,52782.0,417.0,3085.0,4413.0
2021-01-01 17:00:00,1,1,17,2021,50402.0,47860.0,46094.0,52789.0,1014.0,3113.0,3927.0
2021-01-01 18:00:00,1,1,18,2021,45608.0,47083.0,46871.0,52788.0,1141.0,3111.0,4545.0
2021-01-01 19:00:00,1,1,19,2021,44082.0,47341.0,44405.0,52783.0,258.0,3109.0,5307.0
2021-01-01 20:00:00,1,1,20,2021,41037.0,45383.0,43214.0,52781.0,24.0,3119.0,6604.0
2021-01-01 21:00:00,1,1,21,2021,41378.0,45129.0,38075.0,52776.0,24.0,3103.0,5414.0
2021-01-01 22:00:00,1,1,22,2021,48307.0,45995.0,40017.0,61570.0,28.0,3622.0,6233.0
2021-01-01 23:00:00,1,1,23,2021,37636.0,33225.0,30489.0,52730.0,24.0,3092.0,7575.0
2021-02-01 00:00:00,1,2,0,2021,39220.0,28659.0,31705.0,52813.0,24.0,2666.0,7898.0
2021-02-01 01:00:00,1,2,1,2021,37088.0,30063.0,31118.0,52815.0,24.0,2648.0,7883.0
2021-02-01 02:00:00,1,2,2,2021,35608.0,30199.0,30525.0,52812.0,24.0,2616.0,7703.0
2021-02-01 03:00:00,1,2,3,2021,35915.0,28753.0,32869.0,52818.0,24.0,2590.0,7867.0
2021-02-01 04:00:00,1,2,4,2021,47046.0,39361.0,44577.0,70418.0,32.0,3372.0,10511.0
2021-02-01 05:00:00,1,2,5,2021,37928.0,30023.0,32530.0,52819.0,24.0,2512.0,7970.0
2021-02-01 06:00:00,1,2,6,2021,44859.0,37233.0,37613.0,52808.0,24.0,2486.0,7793.0
2021-02-01 07:00:00,1,2,7,2021,46867.0,39949.0,38457.0,52799.0,24.0,2533.0,7755.0
2021-02-01 08:00:00,1,2,8,2021,51137.0,40519.0,41253.0,52806.0,24.0,2574.0,6210.0
2021-02-01 09:00:00,1,2,9,2021,56586.0,40440.0,41647.0,52808.0,24.0,2598.0,4570.0
2021-02-01 10:00:00,1,2,10,2021,61887.0,55196.0,51798.0,61608.0,1249.0,3029.0,3781.0
2021-02-01 11:00:00,1,2,11,2021,60915.0,50239.0,51769.0,57222.0,1987.0,2823.0,2777.0
2021-02-01 12:00:00,1,2,12,2021,72147.0,53099.0,58772.0,66029.0,524.0,3220.0,2797.0
2021-02-01 13:00:00,1,2,13,2021,57706.0,42686.0,45870.0,52824.0,941.0,2441.0,2325.0
2021-02-01 14:00:00,1,2,14,2021,55531.0,41630.0,45555.0,52819.0,210.0,2256.0,2681.0
2021-02-01 15:00:00,1,2,15,2021,62304.0,49386.0,54256.0,61608.0,28.0,2623.0,3205.0
2021-02-01 16:00:00,1,2,16,2021,50561.0,42866.0,46521.0,52805.0,24.0,2210.0,3694.0
2021-02-01 17:00:00,1,2,17,2021,52073.0,46056.0,47135.0,52796.0,24.0,2252.0,4973.0
2021-02-01 18:00:00,1,2,18,2021,50866.0,47706.0,47697.0,52800.0,24.0,2195.0,5743.0
2021-02-01 19:00:00,1,2,19,2021,48060.0,44661.0,46949.0,52810.0,24.0,2200.0,5669.0
2021-02-01 20:00:00,1,2,20,2021,45587.0,41910.0,44710.0,52818.0,24.0,2202.0,5238.0
2021-02-01 21:00:00,1,2,21,2021,43281.0,41534.0,44547.0,52814.0,24.0,2219.0,4103.0
2021-02-01 22:00:00,1,2,22,2021,38142.0,39696.0,43694.0,52809.0,24.0,2238.0,3670.0
2021-02-01 23:00:00,1,2,23,2021,32868.0,33445.0,44684.0,52812.0,24.0,2232.0,4288.0
2021-03-01 00:00:00,1,3,0,2021,37571.0,13924.0,29581.0,52761.0,24.0,2915.0,16161.0
2021-03-01 01:00:00,1,3,1,2021,35108.0,13771.0,26200.0,52762.0,24.0,2910.0,16006.0
2021-03-01 02:00:00,1,3,2,2021,36096.0,14679.0,24152.0,52759.0,24.0,2965.0,17506.0
2021-03-01 03:00:00,1,3,3,2021,36432.0,16262.0,23915.0,52743.0,24.0,2934.0,17035.0
2021-03-01 04:00:00,1,3,4,2021,36829.0,16587.0,24386.0,52767.0,24.0,2920.0,16969.0
2021-03-01 05:00:00,1,3,5,2021,38401.0,21115.0,25698.0,52756.0,24.0,2916.0,16408.0
2021-03-01 06:00:00,1,3,6,2021,39555.0,30918.0,25128.0,52749.0,24.0,2866.0,13568.0
2021-03-01 07:00:00,1,3,7,2021,39177.0,35340.0,28948.0,52758.0,24.0,2967.0,14456.0
2021-03-01 08:00:00,1,3,8,2021,41147.0,39080.0,32896.0,52791.0,24.0,3024.0,15521.0
2021-03-01 09:00:00,1,3,9,2021,43811.0,40486.0,37511.0,52792.0,24.0,2915.0,16027.0
2021-03-01 10:00:00,1,3,10,2021,42047.0,42843.0,39657.0,52802.0,24.0,2934.0,16562.0
2021-03-01 11:00:00,1,3,11,2021,44423.0,43140.0,41342.0,52813.0,24.0,2880.0,16648.0
2021-03-01 12:00:00,1,3,12,2021,55984.0,49514.0,47675.0,61625.0,28.0,3402.0,18148.0
2021-03-01 13:00:00,1,3,13,2021,43611.0,41429.0,39238.0,52806.0,24.0,2973.0,17340.0
2021-03-01 14:00:00,1,3,14,2021,38032.0,41858.0,35846.0,52802.0,24.0,2963.0,18781.0
2021-03-01 15:00:00,1,3,15,2021,39229.0,41977.0,34539.0,52825.0,24.0,2914.0,18929.0
2021-03-01 16:00:00,1,3,16,2021,39994.0,43545.0,35793.0,52823.0,24.0,2913.0,18848.0
2021-03-01 17:00:00,1,3,17,2021,44296.0,44477.0,33646.0,52821.0,24.0,2904.0,18181.0
2021-03-01 18:00:00,1,3,18,2021,51479.0,45235.0,40726.0,52829.0,24.0,2884.0,14844.0
2021-03-01 19:00:00,1,3,19,2021,50248.0,45526.0,39573.0,52832.0,24.0,2887.0,16750.0
2021-03-01 20:00:00,1,3,20,2021,54777.0,51419.0,49492.0,61650.0,28.0,3311.0,21241.0
2021-03-01 21:00:00,1,3,21,2021,41374.0,42115.0,40743.0,52839.0,24.0,2898.0,18711.0
2021-03-01 22:00:00,1,3,22,2021,34461.0,39116.0,37984.0,52844.0,24.0,2846.0,18631.0
2021-03-01 23:00:00,1,3,23,2021,32723.0,38024.0,29123.0,52862.0,24.0,2872.0,18792.0
2021-04-01 00:00:00,1,4,0,2021,24828.0,38783.0,19664.0,44056.0,24.0,3164.0,2655.0
2021-04-01 01:00:00,1,4,1,2021,23468.0,39893.0,16530.0,44050.0,24.0,3152.0,3000.0
2021-04-01 02:00:00,1,4,2,2021,21590.0,40238.0,16200.0,44043.0,24.0,3113.0,2876.0
2021-04-01 03:00:00,1,4,3,2021,20336.0,37938.0,16060.0,44065.0,24.0,3063.0,2863.0
2021-04-01 04:00:00,1,4,4,2021,20402.0,36370.0,18099.0,44066.0,24.0,3053.0,4168.0
2021-04-01 05:00:00,1,4,5,2021,23434.0,35402.0,23325.0,44032.0,456.0,3024.0,4679.0
2021-04-01 06:00:00,1,4,6,2021,27075.0,39727.0,29721.0,44033.0,231.0,2996.0,5191.0
2021-04-01 07:00:00,1,4,7,2021,29178.0,45781.0,31662.0,44035.0,24.0,2976.0,5681.0
2021-04-01 08:00:00,1,4,8,2021,30761.0,47542.0,37673.0,44046.0,639.0,3002.0,5523.0
2021-04-01 09:00:00,1,4,9,2021,32065.0,45314.0,38553.0,44014.0,1001.0,3030.0,6696.0
2021-04-01 10:00:00,1,4,10,2021,38119.0,49877.0,45046.0,51359.0,1116.0,3552.0,10917.0
2021-04-01 11:00:00,1,4,11,2021,37085.0,51905.0,43226.0,51337.0,1838.0,3621.0,11475.0
2021-04-01 12:00:00,1,4,12,2021,37926.0,49736.0,43312.0,51280.0,1027.0,3598.0,11591.0
2021-04-01 13:00:00,1,4,13,2021,31922.0,44676.0,36374.0,43940.0,24.0,3057.0,8373.0
2021-04-01 14:00:00,1,4,14,2021,36800.0,51997.0,39825.0,51245.0,28.0,3608.0,9957.0
2021-04-01 15:00:00,1,4,15,2021,30388.0,41121.0,30369.0,43927.0,24.0,3098.0,8993.0
2021-04-01 16:00:00,1,4,16,2021,32983.0,39270.0,33655.0,43922.0,24.0,3016.0,9795.0
2021-04-01 17:00:00,1,4,17,2021,34879.0,37854.0,36918.0,43927.0,24.0,2961.0,11369.0
2021-04-01 18:00:00,1,4,18,2021,35385.0,36911.0,37619.0,43937.0,24.0,3074.0,12499.0
2021-04-01 19:00:00,1,4,19,2021,44277.0,48922.0,40542.0,51262.0,28.0,3576.0,15277.0
2021-04-01 20:00:00,1,4,20,2021,37403.0,44865.0,35794.0,43946.0,24.0,3157.0,12329.0
2021-04-01 21:00:00,1,4,21,2021,34590.0,43128.0,36057.0,43939.0,24.0,3088.0,10561.0
2021-04-01 22:00:00,1,4,22,2021,31244.0,42002.0,30826.0,43913.0,24.0,3089.0,9359.0
2021-04-01 23:00:00,1,4,23,2021,27054.0,40031.0,29293.0,43952.0,24.0,3080.0,7415.0
2021-05-01 00:00:00,1,5,0,2021,23146.0,36307.0,23349.0,40173.0,24.0,3056.0,15871.0
2021-05-01 01:00:00,1,5,1,2021,22164.0,32882.0,21235.0,40182.0,24.0,3010.0,17450.0
2021-05-01 02:00:00,1,5,2,2021,21891.0,31207.0,21118.0,40186.0,24.0,3076.0,17496.0
2021-05-01 03:00:00,1,5,3,2021,21336.0,25726.0,19618.0,36833.0,22.0,2821.0,15554.0
2021-05-01 04:00:00,1,5,4,2021,22381.0,27675.0,21093.0,40185.0,24.0,3099.0,15321.0
2021-05-01 05:00:00,1,5,5,2021,23830.0,34700.0,21008.0,40161.0,24.0,3096.0,13653.0
2021-05-01 06:00:00,1,5,6,2021,24801.0,37675.0,22719.0,40135.0,24.0,3104.0,12011.0
2021-05-01 07:00:00,1,5,7,2021,29610.0,41658.0,23532.0,40146.0,24.0,3125.0,11237.0
2021-05-01 08:00:00,1,5,8,2021,29425.0,40535.0,23308.0,40062.0,24.0,3222.0,9173.0
2021-05-01 09:00:00,1,5,9,2021,27193.0,39212.0,22865.0,40045.0,24.0,3352.0,7446.0
2021-05-01 10:00:00,1,5,10,2021,22753.0,37461.0,22951.0,40000.0,24.0,3419.0,6366.0
2021-05-01 11:00:00,1,5,11,2021,20289.0,36400.0,23215.0,40126.0,24.0,3406.0,6677.0
2021-05-01 12:00:00,1,5,12,2021,20091.0,36639.0,23443.0,40187.0,24.0,3401.0,6144.0
2021-05-01 13:00:00,1,5,13,2021,20602.0,37404.0,23102.0,40180.0,24.0,3490.0,5299.0
2021-05-01 14:00:00,1,5,14,2021,20815.0,36285.0,23447.0,40186.0,24.0,3470.0,5392.0
2021-05-01 15:00:00,1,5,15,2021,21152.0,37030.0,22406.0,40179.0,49.0,3402.0,6289.0
2021-05-01 16:00:00,1,5,16,2021,21749.0,36978.0,23853.0,40188.0,60.0,3324.0,6416.0
2021-05-01 17:00:00,1,5,17,2021,26630.0,41873.0,27030.0,43516.0,58.0,3535.0,7963.0
2021-05-01 18:00:00,1,5,18,2021,35129.0,55266.0,31554.0,50188.0,67.0,3959.0,7900.0
2021-05-01 19:00:00,1,5,19,2021,30796.0,44793.0,25563.0,40146.0,57.0,3140.0,4767.0
2021-05-01 20:00:00,1,5,20,2021,32387.0,42265.0,26604.0,40137.0,27.0,3119.0,7391.0
2021-05-01 21:00:00,1,5,21,2021,35637.0,49490.0,30367.0,46817.0,28.0,3627.0,10532.0
2021-05-01 22:00:00,1,5,22,2021,27377.0,36535.0,24843.0,40135.0,24.0,3152.0,10331.0
2021-05-01 23:00:00,1,5,23,2021,22988.0,34628.0,23833.0,40120.0,24.0,3192.0,9563.0
2021-06-01 00:00:00,1,6,0,2021,22969.0,26228.0,21521.0,39948.0,24.0,3017.0,9541.0
2021-06-01 01:00:00,1,6,1,2021,21995.0,26145.0,20668.0,39954.0,24.0,3009.0,9161.0
2021-06-01 02:00:00,1,6,2,2021,18587.0,26496.0,20706.0,39963.0,24.0,3095.0,8318.0
2021-06-01 03:00:00,1,6,3,2021,18133.0,26490.0,20695.0,39973.0,24.0,3037.0,7838.0
2021-06-01 04:00:00,1,6,4,2021,18667.0,26602.0,20810.0,39996.0,24.0,2991.0,6671.0
2021-06-01 05:00:00,1,6,5,2021,20097.0,26565.0,22698.0,40000.0,24.0,2995.0,6628.0
2021-06-01 06:00:00,1,6,6,2021,25049.0,30925.0,26104.0,40003.0,24.0,2963.0,4362.0
2021-06-01 07:00:00,1,6,7,2021,28105.0,33860.0,32574.0,39988.0,24.0,3078.0,3289.0
2021-06-01 08:00:00,1,6,8,2021,29937.0,34746.0,37434.0,40006.0,24.0,3095.0,3457.0
2021-06-01 09:00:00,1,6,9,2021,30777.0,35520.0,41558.0,39985.0,24.0,3093.0,2231.0
2021-06-01 10:00:00,1,6,10,2021,38009.0,42630.0,52144.0,46625.0,28.0,3779.0,4006.0
2021-06-01 11:00:00,1,6,11,2021,38255.0,42660.0,49446.0,46596.0,28.0,3722.0,4243.0
2021-06-01 12:00:00,1,6,12,2021,33979.0,37218.0,43006.0,39927.0,24.0,3265.0,3066.0
2021-06-01 13:00:00,1,6,13,2021,33245.0,36624.0,44267.0,39916.0,24.0,3253.0,4346.0
2021-06-01 14:00:00,1,6,14,2021,39104.0,43340.0,50696.0,46562.0,28.0,3734.0,6884.0
2021-06-01 15:00:00,1,6,15,2021,34970.0,36735.0,42009.0,39903.0,24.0,3221.0,7422.0
2021-06-01 16:00:00,1,6,16,2021,39239.0,39376.0,46962.0,43214.0,26.0,3505.0,8048.0
2021-06-01 17:00:00,1,6,17,2021,39609.0,40389.0,47959.0,43223.0,26.0,3463.0,7465.0
2021-06-01 18:00:00,1,6,18,2021,36948.0,38974.0,47032.0,39898.0,24.0,3154.0,4220.0
2021-06-01 19:00:00,1,6,19,2021,38442.0,39431.0,50464.0,39887.0,24.0,3075.0,3197.0
2021-06-01 20:00:00,1,6,20,2021,46752.0,45650.0,55817.0,46528.0,28.0,3582.0,4102.0
2021-06-01 21:00:00,1,6,21,2021,38356.0,39419.0,43834.0,39913.0,537.0,3040.0,5141.0
2021-06-01 22:00:00,1,6,22,2021,33413.0,36452.0,36519.0,39930.0,190.0,3019.0,6301.0
2021-06-01 23:00:00,1,6,23,2021,24517.0,31641.0,26619.0,36595.0,22.0,2621.0,5838.0
2021-07-01 00:00:00,1,7,0,2021,82886.0,30007.0,67891.0,45743.0,227.0,3433.0,2089.0
2021-07-01 01:00:00,1,7,1,2021,60813.0,25523.0,54514.0,39235.0,24.0,3001.0,993.0
2021-07-01 02:00:00,1,7,2,2021,54810.0,24851.0,51440.0,39243.0,24.0,3070.0,672.0
2021-07-01 03:00:00,1,7,3,2021,50871.0,23313.0,48748.0,39250.0,24.0,3166.0,453.0
2021-07-01 04:00:00,1,7,4,2021,49965.0,24113.0,48705.0,39270.0,24.0,3203.0,266.0
2021-07-01 05:00:00,1,7,5,2021,51411.0,24265.0,50029.0,39284.0,26.0,3191.0,187.0
2021-07-01 06:00:00,1,7,6,2021,54941.0,27233.0,51236.0,39292.0,24.0,3044.0,188.0
2021-07-01 07:00:00,1,7,7,2021,63309.0,33192.0,54968.0,39296.0,24.0,2971.0,112.0
2021-07-01 08:00:00,1,7,8,2021,73377.0,35209.0,58607.0,39287.0,92.0,2976.0,62.0
2021-07-01 09:00:00,1,7,9,2021,76542.0,36604.0,64167.0,39274.0,604.0,3033.0,32.0
2021-07-01 10:00:00,1,7,10,2021,80264.0,38338.0,65478.0,39269.0,720.0,3029.0,51.0
2021-07-01 11:00:00,1,7,11,2021,85610.0,39556.0,68910.0,39281.0,972.0,3084.0,58.0
2021-07-01 12:00:00,1,7,12,2021,87466.0,38081.0,69341.0,39277.0,1117.0,3124.0,15.0
2021-07-01 13:00:00,1,7,13,2021,85510.0,39301.0,69361.0,39258.0,1232.0,2977.0,30.0
2021-07-01 14:00:00,1,7,14,2021,80531.0,40153.0,71376.0,39241.0,1242.0,2933.0,119.0
2021-07-01 15:00:00,1,7,15,2021,81507.0,40140.0,69700.0,39244.0,882.0,2839.0,165.0
2021-07-01 16:00:00,1,7,16,2021,84229.0,39488.0,70311.0,39235.0,833.0,3045.0,284.0
2021-07-01 17:00:00,1,7,17,2021,85806.0,36979.0,68538.0,39234.0,817.0,3136.0,574.0
2021-07-01 18:00:00,1,7,18,2021,81960.0,38006.0,64611.0,39203.0,611.0,3072.0,970.0
2021-07-01 19:00:00,1,7,19,2021,77967.0,36648.0,60871.0,39207.0,611.0,3066.0,1301.0
2021-07-01 20:00:00,1,7,20,2021,84986.0,40953.0,69671.0,45749.0,712.0,3539.0,968.0
2021-07-01 21:00:00,1,7,21,2021,65403.0,36247.0,57511.0,39239.0,546.0,3027.0,836.0
2021-07-01 22:00:00,1,7,22,2021,56821.0,36084.0,54189.0,39285.0,90.0,3072.0,1026.0
2021-07-01 23:00:00,1,7,23,2021,51854.0,28290.0,50875.0,39274.0,24.0,3109.0,1503.0
2021-08-01 00:00:00,1,8,0,2021,39227.0,31182.0,20609.0,39234.0,27.0,3013.0,3734.0
2021-08-01 01:00:00,1,8,1,2021,35682.0,29102.0,16864.0,39224.0,28.0,3015.0,4373.0
2021-08-01 02:00:00,1,8,2,2021,34214.0,28690.0,16690.0,39248.0,26.0,2975.0,4132.0
2021-08-01 03:00:00,1,8,3,2021,32847.0,29519.0,16659.0,39240.0,26.0,2983.0,4322.0
2021-08-01 04:00:00,1,8,4,2021,34574.0,29096.0,16901.0,39253.0,26.0,3013.0,4806.0
2021-08-01 05:00:00,1,8,5,2021,41141.0,31648.0,19791.0,45808.0,34.0,3531.0,6071.0
2021-08-01 06:00:00,1,8,6,2021,39018.0,24879.0,18541.0,39265.0,27.0,3032.0,5021.0
2021-08-01 07:00:00,1,8,7,2021,38086.0,30138.0,20749.0,39266.0,26.0,3044.0,3119.0
2021-08-01 08:00:00,1,8,8,2021,40766.0,35431.0,21541.0,39268.0,27.0,3149.0,2358.0
2021-08-01 09:00:00,1,8,9,2021,41674.0,36441.0,23452.0,39255.0,29.0,3182.0,2142.0
2021-08-01 10:00:00,1,8,10,2021,41310.0,38744.0,27438.0,39226.0,27.0,3182.0,1413.0
2021-08-01 11:00:00,1,8,11,2021,44939.0,38657.0,32450.0,39200.0,26.0,3217.0,470.0
2021-08-01 12:00:00,1,8,12,2021,48610.0,39521.0,35755.0,39180.0,28.0,3209.0,598.0
2021-08-01 13:00:00,1,8,13,2021,49067.0,38694.0,36135.0,39193.0,27.0,3207.0,673.0
2021-08-01 14:00:00,1,8,14,2021,48037.0,38356.0,36814.0,39200.0,25.0,3221.0,1121.0
2021-08-01 15:00:00,1,8,15,2021,48119.0,35437.0,35510.0,39181.0,27.0,3191.0,1661.0
2021-08-01 16:00:00,1,8,16,2021,51165.0,37541.0,36679.0,39184.0,28.0,3234.0,1232.0
2021-08-01 17:00:00,1,8,17,2021,52716.0,39132.0,38434.0,39181.0,28.0,3156.0,1079.0
2021-08-01 18:00:00,1,8,18,2021,63388.0,46029.0,45912.0,45681.0,34.0,3567.0,727.0
2021-08-01 19:00:00,1,8,19,2021,54054.0,39411.0,39602.0,39189.0,32.0,3023.0,1119.0
2021-08-01 20:00:00,1,8,20,2021,53271.0,39307.0,39869.0,39172.0,27.0,3029.0,696.0
2021-08-01 21:00:00,1,8,21,2021,51868.0,39188.0,39635.0,39166.0,30.0,3074.0,580.0
2021-08-01 22:00:00,1,8,22,2021,48202.0,37494.0,38945.0,39176.0,30.0,3029.0,408.0
2021-08-01 23:00:00,1,8,23,2021,43570.0,32623.0,32914.0,39198.0,29.0,2913.0,428.0
2021-09-01 00:00:00,1,9,0,2021,50621.0,31207.0,34149.0,38779.0,36.0,2964.0,1858.0
2021-09-01 01:00:00,1,9,1,2021,46947.0,30967.0,30693.0,38780.0,36.0,2904.0,1681.0
2021-09-01 02:00:00,1,9,2,2021,44695.0,30359.0,29755.0,38787.0,36.0,2891.0,1419.0
2021-09-01 03:00:00,1,9,3,2021,42597.0,30000.0,29624.0,38805.0,36.0,2851.0,1564.0
2021-09-01 04:00:00,1,9,4,2021,41716.0,29189.0,29556.0,38849.0,36.0,2827.0,1671.0
2021-09-01 05:00:00,1,9,5,2021,45548.0,30628.0,31845.0,38867.0,36.0,2823.0,1822.0
2021-09-01 06:00:00,1,9,6,2021,52149.0,35892.0,37704.0,38873.0,36.0,2868.0,1888.0
2021-09-01 07:00:00,1,9,7,2021,54307.0,38876.0,41360.0,38891.0,41.0,2929.0,2798.0
2021-09-01 08:00:00,1,9,8,2021,57962.0,39962.0,44964.0,38904.0,627.0,2858.0,3035.0
2021-09-01 09:00:00,1,9,9,2021,58176.0,39492.0,49153.0,38910.0,610.0,2865.0,3700.0
2021-09-01 10:00:00,1,9,10,2021,59542.0,40531.0,52472.0,38935.0,644.0,2931.0,3410.0
2021-09-01 11:00:00,1,9,11,2021,60475.0,41290.0,53057.0,38959.0,109.0,2926.0,3423.0
2021-09-01 12:00:00,1,9,12,2021,62029.0,40628.0,52990.0,38940.0,37.0,2972.0,3234.0
2021-09-01 13:00:00,1,9,13,2021,63090.0,38440.0,53361.0,38936.0,40.0,3012.0,3268.0
2021-09-01 14:00:00,1,9,14,2021,59767.0,38201.0,53257.0,39084.0,64.0,3024.0,3247.0
2021-09-01 15:00:00,1,9,15,2021,60280.0,38234.0,52307.0,39132.0,920.0,2922.0,3257.0
2021-09-01 16:00:00,1,9,16,2021,63192.0,39037.0,55512.0,39284.0,996.0,2885.0,3744.0
2021-09-01 17:00:00,1,9,17,2021,74544.0,50378.0,65299.0,45905.0,1042.0,3390.0,4600.0
2021-09-01 18:00:00,1,9,18,2021,62910.0,40961.0,55194.0,39376.0,81.0,2938.0,3821.0
2021-09-01 19:00:00,1,9,19,2021,62039.0,39792.0,54705.0,39397.0,36.0,2888.0,3450.0
2021-09-01 20:00:00,1,9,20,2021,60420.0,39879.0,53160.0,39464.0,36.0,2829.0,3265.0
2021-09-01 21:00:00,1,9,21,2021,56108.0,39013.0,46278.0,39500.0,36.0,2894.0,3416.0
2021-09-01 22:00:00,1,9,22,2021,59732.0,39686.0,42236.0,42818.0,39.0,3123.0,3791.0
2021-09-01 23:00:00,1,9,23,2021,42585.0,24412.0,28096.0,32949.0,30.0,2398.0,3345.0
2021-10-01 00:00:00,1,10,0,2021,26804.0,24128.0,26694.0,38991.0,36.0,2791.0,2279.0
2021-10-01 01:00:00,1,10,1,2021,27386.0,24869.0,25480.0,38955.0,36.0,2809.0,1641.0
2021-10-01 02:00:00,1,10,2,2021,26147.0,24382.0,25832.0,38950.0,36.0,2771.0,1850.0
2021-10-01 03:00:00,1,10,3,2021,25225.0,24558.0,25534.0,38967.0,36.0,2805.0,1753.0
2021-10-01 04:00:00,1,10,4,2021,25528.0,24599.0,26976.0,38964.0,36.0,2806.0,1427.0
2021-10-01 05:00:00,1,10,5,2021,27366.0,24922.0,28496.0,38976.0,36.0,2743.0,1488.0
2021-10-01 06:00:00,1,10,6,2021,28452.0,31691.0,31374.0,38964.0,36.0,2754.0,1953.0
2021-10-01 07:00:00,1,10,7,2021,30214.0,37992.0,37085.0,38958.0,36.0,2733.0,2667.0
2021-10-01 08:00:00,1,10,8,2021,30923.0,38344.0,38015.0,38955.0,36.0,2831.0,2046.0
2021-10-01 09:00:00,1,10,9,2021,32078.0,36919.0,35572.0,38952.0,36.0,2971.0,1457.0
2021-10-01 10:00:00,1,10,10,2021,29472.0,37107.0,36483.0,38950.0,36.0,3091.0,2178.0
2021-10-01 11:00:00,1,10,11,2021,28369.0,37937.0,36466.0,38925.0,36.0,3104.0,3494.0
2021-10-01 12:00:00,1,10,12,2021,28744.0,38066.0,36771.0,38900.0,36.0,3110.0,3320.0
2021-10-01 13:00:00,1,10,13,2021,27710.0,38308.0,37366.0,38887.0,36.0,3135.0,3563.0
2021-10-01 14:00:00,1,10,14,2021,28209.0,38954.0,37470.0,38887.0,36.0,3088.0,3827.0
2021-10-01 15:00:00,1,10,15,2021,29843.0,39095.0,37777.0,38877.0,36.0,3031.0,4559.0
2021-10-01 16:00:00,1,10,16,2021,31924.0,40402.0,40135.0,38864.0,36.0,2902.0,4473.0
2021-10-01 17:00:00,1,10,17,2021,34710.0,41068.0,40787.0,38855.0,36.0,2796.0,3808.0
2021-10-01 18:00:00,1,10,18,2021,35338.0,41050.0,41524.0,38850.0,36.0,2757.0,2929.0
2021-10-01 19:00:00,1,10,19,2021,35877.0,41335.0,41513.0,38865.0,36.0,2759.0,3596.0
2021-10-01 20:00:00,1,10,20,2021,33913.0,40179.0,40138.0,38896.0,36.0,2755.0,4471.0
2021-10-01 21:00:00,1,10,21,2021,32176.0,37174.0,35545.0,38935.0,36.0,2789.0,4907.0
2021-10-01 22:00:00,1,10,22,2021,29531.0,32811.0,34211.0,37967.0,36.0,2759.0,5083.0
2021-10-01 23:00:00,1,10,23,2021,25885.0,25973.0,33869.0,37471.0,36.0,2788.0,5883.0
2021-11-01 00:00:00,1,11,0,2021,27036.0,30648.0,42232.0,39727.0,36.0,2607.0,16987.0
2021-11-01 01:00:00,1,11,1,2021,24666.0,29146.0,43015.0,39722.0,36.0,2614.0,16859.0
2021-11-01 02:00:00,1,11,2,2021,24348.0,29372.0,41948.0,39717.0,36.0,2570.0,18029.0
2021-11-01 03:00:00,1,11,3,2021,24573.0,30859.0,41185.0,39718.0,36.0,2600.0,17740.0
2021-11-01 04:00:00,1,11,4,2021,25903.0,31740.0,41710.0,39735.0,36.0,2625.0,18217.0
2021-11-01 05:00:00,1,11,5,2021,27278.0,31956.0,41925.0,39760.0,36.0,2609.0,18363.0
2021-11-01 06:00:00,1,11,6,2021,32799.0,35808.0,43385.0,39775.0,36.0,2624.0,17752.0
2021-11-01 07:00:00,1,11,7,2021,37744.0,43438.0,44122.0,39786.0,36.0,2561.0,16708.0
